name,ra,dec,field,z
"WHYJ040527-371715",61.285986318462434,-37.28413728254266,"SPLUS-s29s37",0.096
"WHYJ040527-371715",61.278755763148666,-37.288796839278135,"SPLUS-s29s37",0.096
"CL0405-4100",61.34744492180842,-40.9969911435147,"SPLUS-s32s35",0.686
"CL0405-4100",61.34308467615012,-40.99928980545194,"SPLUS-s32s35",0.686
"CL0405-4100",61.350479950018794,-40.999927420062846,"SPLUS-s32s35",0.686
"CL0405-4100",61.355033544004854,-41.00104031239298,"SPLUS-s32s35",0.686
"CL0405-4100",61.3579690776668,-41.001507686526544,"SPLUS-s32s35",0.686
"CL0405-4100",61.35237458316556,-41.00163531945075,"SPLUS-s32s35",0.686
"CL0405-4100",61.35346858115768,-41.00264612743118,"SPLUS-s32s35",0.686
"CL0405-4100",61.34544738433908,-41.004155346075024,"SPLUS-s32s35",0.686
"CL0405-4100",61.351594714913254,-41.00537117605667,"SPLUS-s32s35",0.686
"CL0405-4100",61.35163058581828,-41.00611911881534,"SPLUS-s32s35",0.686
"CL0405-4100",61.347831131719445,-41.00530394579975,"SPLUS-s32s35",0.686
"CL0405-4100",61.36135269919005,-41.003577192132035,"SPLUS-s32s35",0.686
"CL0405-4100",61.34863639534316,-41.00945906788769,"SPLUS-s32s35",0.686
"CL0405-4100",61.35134785468004,-41.00909857612987,"SPLUS-s32s35",0.686
"CL0405-4100",61.354689347029,-41.004820671071826,"SPLUS-s32s35",0.686
"MCXCJ0406.7-7116",61.696677990857296,-71.28144040222635,"MC0083",0.229
"MCXCJ0406.7-7116",61.68983129162763,-71.27780552522337,"MC0083",0.229
"MCXCJ0406.7-7116",61.667525282149995,-71.27879407429165,"MC0083",0.229
"MCXCJ0406.7-7116",61.711209412000045,-71.27603233058824,"MC0083",0.229
"MCXCJ0406.7-7116",61.71515663171042,-71.27627889739368,"MC0083",0.229
"MCXCJ0406.7-7116",61.707662050773706,-71.27500240226117,"MC0083",0.229
"MCXCJ0406.7-7116",61.71046726742755,-71.277234676318,"MC0083",0.229
"MCXCJ0406.7-7116",61.69380486645864,-71.27643235275501,"MC0083",0.229
"MCXCJ0406.7-7116",61.70117726064928,-71.27379877484816,"MC0083",0.229
"MCXCJ0406.7-7116",61.67922157951358,-71.27273790981995,"MC0083",0.229
"MCXCJ0406.7-7116",61.690436893922325,-71.27215029190381,"MC0083",0.229
"MCXCJ0406.7-7116",61.69038003398508,-71.27482541708488,"MC0083",0.229
"SPTCLJ0406-5455",61.693882851822416,-54.9274137443162,"SPLUS-s42s28",0.73
"SPTCLJ0406-5455",61.68565454738781,-54.92564456154633,"SPLUS-s42s28",0.73
"SPTCLJ0406-5455",61.68661570108719,-54.92453883991882,"SPLUS-s42s28",0.73
"SPTCLJ0406-5455",61.688237912253015,-54.922131027534405,"SPLUS-s42s28",0.73
"SPTCLJ0406-5455",61.68144564841519,-54.91563040375794,"SPLUS-s42s28",0.73
"WHYJ040650-565840",61.710846929899944,-56.98541778208557,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.7081552875539,-56.98506013387013,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.712260741350065,-56.98416794089057,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.711841729539934,-56.98589497391258,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.71244473503004,-56.98167430029613,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.69731897021501,-56.981512229703476,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.69324902149165,-56.979188238992535,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.69776201329697,-56.97650415384616,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.72124292385083,-56.97419753348037,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.70330034804312,-56.97909158540658,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.70773533044597,-56.974219335088236,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.705534739431194,-56.976750504190925,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.716041822921106,-56.971007947150845,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.712538964010896,-56.97327904679556,"SPLUS-s44s26",0.2262
"WHYJ040650-565840",61.70826978430029,-56.9779611839977,"SPLUS-s44s26",0.2262
"SPTCLJ0406-4804",61.73578935125627,-48.08329526640651,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.73346082352393,-48.08694938363948,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.74025305691304,-48.082338043512465,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.728500252577255,-48.08215404182193,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.7228377373467,-48.08173597959509,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.73034598596029,-48.08257488979614,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.73242437364131,-48.081150397255236,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.72959640175809,-48.07995588467618,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.7337917342349,-48.079241940790084,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.719765828115,-48.079172105547066,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.73137194531091,-48.07866118434106,"SPLUS-s37s32",0.7355
"SPTCLJ0406-4804",61.72272351132297,-48.07801450547104,"SPLUS-s37s32",0.7355
"A3223",62.05924642639553,-30.89879811401812,"SPLUS-s24s41",0.0601
"A3223",62.060763585267345,-30.89547409463767,"SPLUS-s24s41",0.0601
"A3223",62.072531993723025,-30.892988887515447,"SPLUS-s24s41",0.0601
"A3223",62.07275228754179,-30.89198689745194,"SPLUS-s24s41",0.0601
"A3223",62.06726674545849,-30.89124927272772,"SPLUS-s24s41",0.0601
"A3223",62.07071592905721,-30.887900573360675,"SPLUS-s24s41",0.0601
"A3223",62.06999735563104,-30.901046583650704,"SPLUS-s24s41",0.0601
"A3223",62.063919173012444,-30.898816249524792,"SPLUS-s24s40",0.0601
"A3223",62.060619146777285,-30.89547588909741,"SPLUS-s24s40",0.0601
"A3223",62.0713775559713,-30.894369421017977,"SPLUS-s24s40",0.0601
"A3223",62.07074204179724,-30.88971832643201,"SPLUS-s24s40",0.0601
"A3223",62.07071647892746,-30.887862714139306,"SPLUS-s24s40",0.0601
"A3223",62.06997663199431,-30.901086820935905,"SPLUS-s24s40",0.0601
"SPTCLJ0411-4819",62.82043608840043,-48.32464290359902,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81346969999428,-48.325003996321534,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.8090492648131,-48.32390917409648,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.82061147657911,-48.3226733432701,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.8075635329927,-48.321750588269744,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81773688917106,-48.319976912198676,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81177528615298,-48.319686201793246,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.819765790616685,-48.318767657476805,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.805950148834576,-48.31801098670646,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.821047723124245,-48.317693078199646,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.803223122952645,-48.31703520121455,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81982818241604,-48.31688846347723,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81864169378055,-48.31682569217664,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.82056088165302,-48.31620641979904,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.822375746395444,-48.31836999880909,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.807944787819515,-48.31566675605384,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.82014505304685,-48.31438152872179,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.80452875656006,-48.31415201311716,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.80789465252931,-48.313791730584995,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.80802892567097,-48.313213658679516,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81700574190222,-48.314149701419026,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.8103955844387,-48.31301306200188,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.808241874917805,-48.312331931512,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.814575319562195,-48.31390777431351,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.816077539729,-48.312885041198086,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81511222940581,-48.312116969757504,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81792054278696,-48.315055668387,"SPLUS-s37s32",0.42
"SPTCLJ0411-4819",62.81539575248978,-48.31750497964067,"SPLUS-s37s32",0.42
"RXCJ0413.9-3805",63.4968981102171,-38.09813867212916,"SPLUS-s29s38",0.0501
"RXCJ0413.9-3805",63.49094664719209,-38.10775711946467,"SPLUS-s29s38",0.0501
"RXCJ0413.9-3805",63.493540553004806,-38.09293907382552,"SPLUS-s29s38",0.0501
"RXCJ0413.9-3805",63.494705232441724,-38.09728916503244,"SPLUS-s29s38",0.0501
"RXCJ0413.9-3805",63.47950953494499,-38.10466332745716,"SPLUS-s29s38",0.0501
"MCXCJ0416.7-5525",64.1790978739761,-55.41424166428682,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.18665251217848,-55.41683430731415,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.18867810491831,-55.4146884099942,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19449790931169,-55.41609286899357,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19063366413546,-55.416547145096615,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.17599262026538,-55.417536433273625,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19310905852518,-55.417438689113865,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.1904633267937,-55.41783425411036,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19612170117057,-55.418001552809365,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.1726694177306,-55.41868254696023,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19628624907405,-55.41528430223195,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.17501443265371,-55.41962920251664,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19882165271154,-55.41610083974233,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19609775680824,-55.42131051439035,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.17866103160523,-55.422867508843275,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.18908178212769,-55.42227416603533,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.1886615577927,-55.42497339684087,"SPLUS-s43s28",0.365
"MCXCJ0416.7-5525",64.19097393869359,-55.41933052123778,"SPLUS-s43s28",0.365
"SPTCLJ0417-4748",64.3413685640952,-47.8199159958371,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.3410520937875,-47.81908519778084,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.33713179187383,-47.81867846213942,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34402237828733,-47.81774854159869,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.3421041155363,-47.81729941935753,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.347755234475,-47.81712401291899,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34881230926126,-47.81654995797584,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34502756171044,-47.81617807890055,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34704408335743,-47.81492448746768,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34022493967552,-47.81460655462335,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34407131074208,-47.814422722748574,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.33769929714718,-47.81431701516716,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.3417605884809,-47.81400198719137,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34242172943686,-47.81314917278949,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34761762394932,-47.81273389051858,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.33212455833822,-47.812600684283304,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34761559395001,-47.81219558936329,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34555694372442,-47.811885380872226,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.35130077424822,-47.81112135572851,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34606362818849,-47.81328074111783,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.33983385319057,-47.80852135098456,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34758977206263,-47.80799982133778,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.34530521146822,-47.80769771539308,"SPLUS-s37s33",0.62
"SPTCLJ0417-4748",64.33972656805243,-47.806485475593796,"SPLUS-s37s33",0.62
"RXCJ0422.8-5130",65.68099329032525,-51.48048351966525,"SPLUS-s40s31",0.0428
"RXCJ0422.8-5130",65.67599521674198,-51.485776919626076,"SPLUS-s40s31",0.0428
"RXCJ0422.8-5130",65.68584693169494,-51.48307978108442,"SPLUS-s40s31",0.0428
"RXCJ0422.8-5130",65.68381524421564,-51.488731585315065,"SPLUS-s40s31",0.0428
"RXCJ0422.8-5130",65.67097863499106,-51.49021120848144,"SPLUS-s40s31",0.0428
"RXCJ0422.8-5130",65.6689733903855,-51.49315924020577,"SPLUS-s40s31",0.0428
"RXCJ0422.8-5130",65.6719766793431,-51.49115748698664,"SPLUS-s40s31",0.0428
"SPTCLJ0426-5455",66.52275871551434,-54.92772156133642,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.52589276342634,-54.92656963732327,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.52708061679115,-54.92486422987553,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.5277740054653,-54.923249727739034,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.52548632193323,-54.919723969793125,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.52617085601285,-54.91918845044577,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.52774978401062,-54.91795613896832,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.53038573246968,-54.916435517263324,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.52786818427872,-54.91456691645397,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51947662370519,-54.92600218868639,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.5151077231562,-54.92550865633923,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51000208824772,-54.92552571455941,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.50890763280344,-54.9224379311391,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.5074214279531,-54.92233079904304,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51524624654012,-54.92291425512761,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51708638447359,-54.92528892264374,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.5085339559956,-54.92077601416739,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.50693627845378,-54.917103569172106,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.5184758990173,-54.91633253634296,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51987392460839,-54.91622493082354,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51913972844487,-54.915002026829356,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51622179296963,-54.91400894469439,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.52106123671562,-54.91566081782555,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51192664470865,-54.914724571277695,"SPLUS-s42s30",0.63
"SPTCLJ0426-5455",66.51650385243964,-54.91208693582485,"SPLUS-s42s30",0.63
"AS463",67.28126223755511,-53.84043966990826,"SPLUS-s42s30",0.0394
"AS463",67.27455360509336,-53.841570708359264,"SPLUS-s42s30",0.0394
"AS463",67.27445532182821,-53.85318925013873,"SPLUS-s42s30",0.0394
"AS463",67.27635254790549,-53.85209019415759,"SPLUS-s42s30",0.0394
"AS463",67.27732417892075,-53.842191781973774,"SPLUS-s42s30",0.0394
"AS463",67.28043342453523,-53.8539351761761,"SPLUS-s42s30",0.0394
"AS463",67.26968100951838,-53.84395550000667,"SPLUS-s42s30",0.0394
"AS463",67.28352883426733,-53.853461068581574,"SPLUS-s42s30",0.0394
"AS463",67.28845124001225,-53.853275516515126,"SPLUS-s42s30",0.0394
"AS463",67.2840580962285,-53.844774641336144,"SPLUS-s42s30",0.0394
"AS463",67.27716850624772,-53.844231750405164,"SPLUS-s41s31",0.0394
"AS463",67.27422537419369,-53.844191736414345,"SPLUS-s41s31",0.0394
"AS463",67.29436004481477,-53.84289870580341,"SPLUS-s41s31",0.0394
"AS463",67.27704402819442,-53.841901684541455,"SPLUS-s41s31",0.0394
"AS463",67.26966943561423,-53.843970164695584,"SPLUS-s41s31",0.0394
"ACTJ0438-5419",69.57115175984187,-54.32432321311334,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57109772641134,-54.323076869249086,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58203101086934,-54.32114047197606,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.5783879685897,-54.32169586766031,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57787704496693,-54.319685878419584,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57438653956083,-54.320416867990815,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58142525353156,-54.3194069896397,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58293441691028,-54.3187200203007,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57601456620976,-54.320100407449125,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57122760366666,-54.31805176627849,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57854446147313,-54.31797037490121,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57567646744477,-54.317397458266555,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57175696267247,-54.319190281883365,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.5806814284275,-54.317974363967224,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.56984374791514,-54.319712683655126,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58229379831174,-54.31619810921228,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58025144805175,-54.3156087528675,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57625223220455,-54.314679745992755,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57381155875643,-54.3139864617663,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58262333895509,-54.312320494134894,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.56821124860562,-54.314061589539506,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.56786389636297,-54.31753988674221,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.57348679656528,-54.322327940198036,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.56528118187039,-54.31592634381871,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58687459231867,-54.323053217542565,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58627812526723,-54.31964040189779,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.59114835448067,-54.31870006155675,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58631853022912,-54.31835705666112,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58967924032076,-54.317975410524646,"SPLUS-s42s31",0.54
"ACTJ0438-5419",69.58552405446488,-54.31768704438527,"SPLUS-s42s31",0.54
"RXCJ0439.2-4600",69.8191848734665,-46.01514890670475,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.81660479604365,-46.020486581456694,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.81917270278096,-46.01508709637201,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.81230003846953,-46.017482402472766,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.80744634592033,-46.011203086785635,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.8041882110019,-46.01202550447087,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.81750532628222,-46.0135063159188,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.81435894529007,-46.01435902070513,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.80151212636498,-46.01581410197004,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.8108840777757,-46.014322506670744,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.81342939156765,-46.017079780371304,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.80798091641998,-46.01354800252808,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.80459207223274,-46.02196242324392,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.80843128488551,-46.01800820865716,"SPLUS-s36s37",0.34
"RXCJ0439.2-4600",69.80468686565989,-46.0218679189306,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.81222621149347,-46.017468996718414,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.80074207994001,-46.01638272355539,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.80840496644225,-46.018003177531014,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.81340919828045,-46.01703903382621,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.80172689768264,-46.015578757232156,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.81426376595007,-46.01430219419894,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.81086016925255,-46.01427387997001,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.80732865323722,-46.01116458652886,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.80413815716413,-46.0120675322351,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.81399216767359,-46.008959939169316,"SPLUS-s35s38",0.34
"RXCJ0439.2-4600",69.80799606154356,-46.013573323643456,"SPLUS-s35s38",0.34
"SPTCLJ0441-4854",70.45379885899197,-48.92071517759995,"SPLUS-s38s36",0.81
"SPTCLJ0441-4854",70.45061337290704,-48.92209586011427,"SPLUS-s38s36",0.81
"SPTCLJ0441-4854",70.45672506388962,-48.927227977125106,"SPLUS-s38s36",0.81
"SPTCLJ0441-4854",70.44942076710217,-48.92345028328209,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.46203226879459,-48.92130003262686,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.44903877040528,-48.92972576185858,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.45107784063934,-48.92480692903432,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.45243170505303,-48.92607009538896,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.44752021755303,-48.926639920536736,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.45668266057521,-48.927217368977686,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.45385241353459,-48.920838789107684,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.44739165182347,-48.92895895198609,"SPLUS-s38s35",0.81
"SPTCLJ0441-4854",70.45036552400653,-48.92795220961069,"SPLUS-s38s35",0.81
"SPTCLJ0446-5849",71.50041526456316,-58.82070151436587,"SPLUS-s46s28",1.16
"SPTCLJ0446-5849",71.5159488971017,-58.830331823606954,"SPLUS-s46s28",1.16
"SPTCLJ0446-5849",71.51589034972035,-58.83036673758839,"SPLUS-s45s29",1.16
"SPTCLJ0446-5849",71.50825914973217,-58.82380440587989,"SPLUS-s45s29",1.16
"SPTCLJ0446-5849",71.50851648298341,-58.82268436086827,"SPLUS-s45s29",1.16
"SPTCLJ0446-5849",71.50040804844028,-58.82070419840681,"SPLUS-s45s29",1.16
"SPTCLJ0446-5849",71.5217338512501,-58.815299650284075,"SPLUS-s46s28",1.16
"SPTCLJ0446-5849",71.52261422138224,-58.815223976367854,"SPLUS-s45s29",1.16
"PSZ2G239.93-39.97",71.69320132195593,-37.052667660013206,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.69154478339533,-37.053155848621664,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.69656285551257,-37.05482597572171,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.68222495496825,-37.0542296780233,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.68086586718876,-37.05661804494261,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.6971610478036,-37.06251526586131,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.6843889726327,-37.05628722278037,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.68648662359553,-37.06574791401977,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.69451047874932,-37.06513202925178,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.68939805734801,-37.06386185115819,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.6907018163905,-37.06367597236893,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.6890217334056,-37.06024035249807,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.6866391709354,-37.06041979186904,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.69439703754685,-37.06087367456181,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.69368827305838,-37.061194469933625,"SPLUS-s29s43",0.58
"PSZ2G239.93-39.97",71.68017468896342,-37.05845003465009,"SPLUS-s29s43",0.58
"SPTCLJ0449-4901",72.28171505719533,-49.016857257369324,"SPLUS-s38s36",0.7853
"SPTCLJ0449-4901",72.28485133154001,-49.015874216619,"SPLUS-s38s36",0.7853
"SPTCLJ0449-4901",72.2811435812227,-49.01778475146949,"SPLUS-s38s36",0.7853
"SPTCLJ0449-4901",72.28458471975433,-49.01926322419127,"SPLUS-s38s36",0.7853
"SPTCLJ0449-4901",72.27716914036075,-49.020975311902234,"SPLUS-s38s36",0.7853
"SPTCLJ0449-4901",72.28169170673736,-49.021374972929465,"SPLUS-s38s36",0.7853
"A3292",72.46916355545733,-44.6799693536734,"SPLUS-s35s39",0.1723
"A3292",72.47190085137358,-44.6719704713027,"SPLUS-s35s39",0.1723
"A3292",72.46918164632228,-44.680003642976985,"SPLUS-s34s40",0.1723
"A3292",72.48331505032279,-44.684838249862274,"SPLUS-s35s39",0.1723
"A3292",72.4766520700372,-44.680880515564795,"SPLUS-s35s39",0.1723
"A3292",72.47914530832071,-44.68223465950928,"SPLUS-s35s39",0.1723
"A3292",72.49076025401496,-44.67921102578277,"SPLUS-s35s39",0.1723
"A3292",72.48011049887674,-44.68568310301496,"SPLUS-s35s39",0.1723
"A3292",72.4871826102118,-44.67774812973587,"SPLUS-s35s39",0.1723
"A3292",72.4852035564849,-44.681349981939135,"SPLUS-s35s39",0.1723
"A3292",72.4772737170999,-44.682996615733764,"SPLUS-s35s39",0.1723
"A3292",72.49146454247904,-44.67841482773,"SPLUS-s35s39",0.1723
