ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
38.484566,0.923684,0.021942,1.3e-05,6578.046,3.897302,0.706474,1.157284,-166.533,0,-0.0005679999999999991
38.264382,0.682586,0.022635,8e-06,6785.802,2.39834,0.708608,1.160781,36.649,0,0.0001250000000000001
38.253609,0.674144,0.022905,8e-06,6866.746,2.39834,0.709739,1.162634,115.811,0,0.0003949999999999995
38.162033,0.617508,0.020949,8e-06,6280.352,2.39834,0.715892,1.172714,-457.674,0,-0.0015609999999999999
38.16343,0.61807,0.020691,1e-05,6203.006,2.997925,0.715953,1.172812,-533.318,0,-0.0018189999999999977
38.165821,0.618348,0.020424,6e-06,6122.961,1.798755,0.716685,1.174013,-611.6,0,-0.0020859999999999976
38.163708,0.61732,0.020392,7e-06,6113.368,2.098547,0.716751,1.174119,-620.982,0,-0.0021179999999999984
38.158798,0.594264,0.02183,5e-06,6544.469,1.498962,0.735884,1.205462,-199.371,0,-0.00068
38.266352,0.645039,0.024024,8e-06,7202.214,2.39834,0.741123,1.214044,443.894,0,0.0015140000000000015
37.217191,0.883307,0.022334,1.8e-05,6695.565,5.396264,0.758178,1.241983,-51.602,0,-0.00017599999999999907
37.115323,1.066479,0.024058,1.8e-05,7212.407,5.396264,0.780749,1.278956,453.862,0,0.0015480000000000008
37.825879,0.466194,0.021641,0.000333,6487.809,99.830889,0.805705,1.319836,-254.784,0,-0.0008689999999999982
37.813823,0.45729,0.020503,0.000333,6146.645,99.830889,0.815324,1.335593,-588.438,0,-0.0020069999999999984
38.625275,0.935139,0.022942,9e-06,6877.839,2.698132,0.827165,1.354991,126.659,0,0.0004320000000000018
38.068186,0.45282,0.021343,0.000333,6398.47,99.830889,0.841799,1.378962,-342.156,0,-0.001166999999999998
38.744689,1.25909,0.023106,3.3e-05,6927.005,9.893151,0.875487,1.434148,174.743,0,0.0005960000000000028
37.804277,0.367059,0.02129,5e-06,6382.581,1.498962,0.906,1.484132,-357.695,0,-0.0012199999999999989
38.247454,0.4468,0.0227,7e-06,6805.289,2.098547,0.906635,1.485172,55.707,0,0.00019000000000000267
37.625214,0.380304,0.0218,1.3e-05,6535.476,3.897302,0.923207,1.512319,-208.167,0,-0.0007099999999999988
38.670965,0.811519,0.021145,1.2e-05,6339.112,3.597509,0.923912,1.513474,-400.208,0,-0.0013649999999999982
38.255106,0.420847,0.022347,1e-05,6699.462,2.997925,0.933421,1.52905,-47.79,0,-0.00016299999999999995
